bus_id,route_id,route_nm,route_ord,node_id,ars_id,node_nm,lngt,la
b010133,124000034,4318B,14,123000025,24111,풍납중학교,127.1149376,37.52463794
b010134,113900015,마포09,14,113000423,14013,서교동,126.9195816,37.55363674
b010135,100100552,7739,14,112000143,13226,홍남교.서대문두바퀴환경센터,126.926983,37.57464
b010136,116900003,구로10,14,116900013,17597,GS25.한신아파트,126.8740427,37.49573382
b010137,100100342,7024,14,112000198,13281,봉원동사거리,126.9467009,37.56679635
b010138,116900005,구로14,14,116000101,17187,정진학교.온수힐스테이트아파트,126.8221461,37.49697459
b010139,100100278,5621,14,117000101,18187,독산초등학교,126.9000327,37.46631415
b010140,100100228,3416,14,123000264,24355,극동아파트,127.132135,37.494885
b010141,116900009,구로05,14,116900153,17918,성화단지앞,126.8556554,37.50057963
b010142,116900015,구로08,14,116000084,17170,오류1동주민센터.오류문화센터,126.844586,37.49652412
b010143,100100421,6014,14,116000011,17011,경인중학교.개봉사거리,126.8554374,37.49744859
b010144,100100601,6640A,14,114000070,15173,오목교역.동신한방병원,126.8769219,37.52408548
b010145,112900002,서대문12,14,112900067,13586,산골고개,126.9405233,37.59508876
b010146,112900011,서대문04,14,112900186,13922,신촌기차역,126.942636,37.558729
b010147,100100303,6625,14,114000078,15181,목동14단지C상가앞,126.874176,37.514047
b010148,100900008,종로02,14,100900116,1683,종각역YMCA,126.985096,37.570379
b010149,100100352,7720,14,111000197,12287,북한산대창센시티아파트,126.9296816,37.62384883
b010150,122900009,강남10,14,122000344,23458,구룡마을,127.064041,37.478975
b010151,113900012,마포06,14,112000098,13181,삼성래미안2차아파트,126.913812,37.57125
b010152,100100462,7715,14,111000231,12321,e편한세상수색에코포레,126.900207,37.58587113
b010153,111000018,8701,14,111000113,12201,새장골유래비,126.9243797,37.62051965
b010154,100100111,720,14,111000113,12201,새장골유래비,126.9243797,37.62051965
b010155,119900017,동작16,14,119900187,20732,삼일공원,126.9740161,37.48697269
b010156,100100549,100,14,110000351,11452,하계극동아파트,127.064587,37.633833
b010157,100100185,1711,14,100000015,1110,통인시장종로구보건소,126.97105,37.5803257
b010158,100100186,2012,14,106000041,7135,망우지구대,127.095842,37.599037
b010159,100100199,2222,14,103000112,4211,제인병원,127.056837,37.549348
b010160,109900010,노원15,14,110000354,11455,하계장미아파트,127.0669625,37.63492779
b010161,100100169,1161,14,110000354,11455,하계장미아파트,127.0669625,37.63492779
b010162,100100188,2013,14,105000122,6208,전농사거리,127.059038,37.577818
b010163,100100279,5623,14,225000003,40133,둔전초등학교,126.9234138,37.36126319
b010164,100100574,541,14,225000127,40060,금정역,126.9421569,37.37167296
b010165,100100353,7722,14,111000061,12149,구산사거리,126.9125387,37.61324062
b010166,100100550,662,14,114000424,15423,신정이펜하우스5단지.서남병원,126.833468,37.511199
b010167,100100449,7013A,14,113000097,14188,성미약수터,126.9140662,37.56246357
b010168,100100448,7013B,14,113000097,14188,성미약수터,126.9140662,37.56246357
b010169,100100551,673,14,210000168,46080,신중동역6번출구.중흥중학교,126.7757845,37.50544226
b010170,100100212,3212,14,124000148,25259,한영중고한영외고,127.1567383,37.54922764
b010171,100100191,2112,14,105000172,6258,동부아동상담소.동국대부속중고,127.0763834,37.57683354
b010172,124000010,8331,14,123000043,24132,잠실역8번출구,127.101538,37.51401
b010173,100100157,1142,14,110000151,11251,노원구청,127.057241,37.6542764
b010174,100100153,1138,14,109000185,10273,창동주공3단지,127.0414767,37.65132295
b010175,108000003,1125A,14,109000184,10272,창동주공3단지,127.041717,37.650998
b010176,100100454,361,14,122000348,23465,태화기독교.사회복지관,127.0933528,37.48452821
b010177,124900001,강동05,14,124000069,25169,강덕초등학교.고덕그라시움,127.1627959,37.56037858
b010178,100100155,1140,14,110000121,11221,상계동주유소,127.0718499,37.65775198
b010179,100100097,650,14,115000078,16175,등촌2동주민센터.등촌동대림아파트,126.8629699,37.54194247
b010180,100100305,6628,14,115000084,16181,성석교회,126.8575906,37.53151222
b010181,113900001,마포17,14,113900222,14753,공덕전철역,126.9526849,37.54328394
b010182,100000009,8321B,14,104000071,5164,올림픽대교북단사거리,127.09321,37.5433927
b010183,100100607,9711,14,113000197,14291,상암고등학교,126.8840462,37.58177983
b010184,116900008,영등포01,14,118900120,19812,태양의집.썬프라자,126.9073566,37.49612237
b010185,116900016,구로15,14,116900249,17961,천왕이펜하우스5단지입구,126.8421808,37.47944324
b010186,100100057,360,14,123000055,24144,잠실종합운동장,127.0720733,37.51111753
b010187,124000035,N13B,14,123000055,24144,잠실종합운동장,127.0720733,37.51111753
b010188,100100134,1114,14,107000497,8400,길음뉴타운10단지.라온유아파트,127.0181336,37.60298754
b010189,100100201,2224,14,103000144,4246,경일초등학교앞,127.048175,37.540917
b010190,100100210,2413,14,103000082,4181,성수공고앞,127.050314,37.539973
b010191,104900005,광진01,14,104900102,5555,미니스톱구의중앙점앞,127.0900165,37.54155063
b010192,100100219,3313,14,123000135,24224,한양삼익아파트,127.121715,37.505915
b010193,100100229,3417,14,123000135,24224,한양삼익아파트,127.121715,37.505915
b010194,123000013,N73,14,123000300,24391,서울방이동고분군,127.1161985,37.50820966
b010195,117000002,N51,14,118000186,19271,대동초등학교.명지성모병원,126.8986961,37.49417159
b010196,100100215,3216,14,123000044,24133,잠실역7번출구,127.0994435,37.51460655
b010197,124000039,3323,14,124000031,25131,상일동역4번출구.센트럴푸르지오,127.169638,37.557235
b010198,124000025,N62B,14,104000159,5252,능동교회앞,127.0769927,37.55287399
b010199,100100566,1115,14,107000231,8327,성북우체국현대백화점,127.0293808,37.6078214
b010200,113900017,마포18-1,14,113900002,14602,월드컵파크4단지,126.8877411,37.57780148
b010201,100100446,7025,14,111000344,12439,응암3동주민센터,126.917696,37.59162906
b010202,100100264,5530,14,225000126,40064,산본1동,126.9423359,37.37379968
b010203,100100216,3217,14,123000180,24270,거여역,127.1426662,37.49405409
b010204,100100613,3322,14,123000253,24344,가락동미륭아파트,127.1282355,37.49266221
b010205,100100478,3317,14,123000009,24009,가락시장.가락시장역,127.1171609,37.4943822
b010206,100100525,8772,14,111000142,12231,백화사,126.9389595,37.65355093
b010207,100100260,5524,14,120000162,21264,조원동기점,126.9058409,37.48352961
b010208,100100213,3214,14,123000158,24248,방이역,127.126495,37.508848
b010209,108900006,강북01,14,108900093,9682,벽산아파트,127.0199332,37.64098236
b010210,100100583,121,14,107000152,8247,길음역,127.025955,37.604682
b010211,100100282,5626,14,208000064,57001,대동문고.댕리단길,126.9195223,37.40135334
b010212,108900011,강북10-1,14,108900096,9631,깨순이김밥,127.0253321,37.62604678
b010213,108900009,강북10,14,108900096,9631,깨순이김밥,127.0253321,37.62604678
b010214,119900021,동작12,14,119900186,20741,대방역1번출구,126.9274282,37.51306991
b010215,109900008,도봉04,14,108900215,9599,쌍문교,127.0245795,37.64564277
b010216,111900001,은평03,14,111900049,12572,갈현노인복지센터,126.9173681,37.62497081
b010217,100100108,706,14,219000136,36303,철산아파트.탄현역앞.고양시현충,126.7596001,37.69531383
b010218,107900017,성북10-2,14,108000339,9739,미아사거리역2번출구,127.03086,37.613971
b010219,100100139,1124,14,108000339,9739,미아사거리역2번출구,127.03086,37.613971
b010220,111000012,774,14,111000926,12015,세명컴퓨터고등학교,126.9199735,37.62421479
b010221,100100206,2235,14,106000041,7135,망우지구대,127.095842,37.599037
b010222,100100068,420,14,121000008,22008,래미안아파트.파이낸셜뉴스,127.030987,37.491087
b010223,111900009,은평09,14,111900152,12843,청구성심병원,126.9193323,37.62102993
b010224,115900003,강서02,14,115900084,16727,강서구립봉제산어르신복지센터,126.850392,37.54177762
b010225,100100098,651,14,115000064,16161,국립항공박물관.공항동천주교회,126.811943,37.555152
b010226,123000009,Jan-00,14,122000294,23401,수서역현대벤쳐빌,127.102118,37.487678
b010227,100100508,6300,14,122000294,23401,수서역현대벤쳐빌,127.102118,37.487678
b010228,100100044,262,14,106000075,7169,면목초등학교,127.086678,37.59130244
b010229,100100190,2015,14,106000083,7177,면목우체국.녹색병원,127.088455,37.582733
b010230,100100159,1144,14,109000060,10145,창동농협물류센터,127.051022,37.65383
b010231,114900006,영등포12,14,118000097,19182,당산유원제일1차아파트,126.8976085,37.52871704
b010232,100100323,6650,14,118000097,19182,당산유원제일1차아파트,126.8976085,37.52871704
b010233,100100255,5519,14,120000209,21311,명호고시원,126.938728,37.473505
b010234,100100258,5522B호암,14,120000046,21147,서원역1번출구,126.9323857,37.47864981
b010235,109900011,노원14,14,109000196,10284,북서울농협창동지점,127.04149,37.634107
b010236,100100167,1157,14,109000196,10284,북서울농협창동지점,127.04149,37.634107
b010237,100100150,1135,14,110000009,11109,대주아파트,127.0719632,37.62131669
b010238,100100407,240,14,106000212,7307,능산지하차도,127.100349,37.60108192
b010239,100100043,261,14,107000113,8203,하나은행장위동지점,127.050021,37.61621078
b010240,100100202,2227,14,106000231,7327,망우금호어울림아파트,127.108052,37.602019
b010241,100100522,2016,14,106000027,7121,면목119안전센터,127.0799088,37.5735215
b010242,100100047,271,14,106000053,7147,중랑초등학교,127.07427,37.589507
b010243,122000008,271B,14,106000053,7147,중랑초등학교,127.07427,37.589507
b010244,100100156,1141,14,110000349,11450,하계2동주민센터,127.068115,37.631773
b010245,100100049,273,14,105000215,6301,이문동쌍용아파트,127.06898,37.59881566
b010246,100100309,6632,14,115000304,16418,마곡수명산파크2단지,126.8264227,37.55490711
b010247,100100307,6630,14,115000133,16230,가양2단지성지아파트.동양고등학교,126.847348,37.569643
b010248,100100164,1154,14,110000172,11272,상계주공14단지,127.056828,37.669103
b010249,100100402,9709,14,229000534,63200,금촌사거리,126.7755815,37.76248968
b010250,100900012,서대문08,14,112900209,13755,우리은행홍제동지점,126.9451782,37.59177922
b010251,100100003,5,14,101000085,2187,신당동떡볶이타운.중구여성플라자,127.015095,37.562798
b010252,100100357,7726,14,218000588,35660,영일자원,126.8568512,37.58659538
b010253,124000038,342,14,124000031,25131,상일동역4번출구.센트럴푸르지오,127.169638,37.557235
b010254,100100181,1224,14,110000256,11357,중계구민체육센터,127.0712793,37.64776837
b010255,100100147,1131,14,110000266,11367,노원구민의전당,127.0664181,37.63939116
b010256,100100151,1136,14,110000216,11317,월계미성아파트,127.069345,37.621683
b010257,100100257,5522A난곡,14,120000052,21153,신림사거리,126.9296378,37.4827671
b010258,100100226,3414,14,123000131,24220,방이우체국,127.1139246,37.50951307
b010259,115900006,강서01,14,115900098,16900,SK브로드밴드강서방송,126.849183,37.54758725
b010260,120000001,N854,14,121000184,22260,성뒤마을.교육연수원,126.997146,37.473395
b010261,100100148,1132,14,110000017,11117,태릉입구역7번출구.서울생활사박물관,127.076678,37.617859
b010262,100100359,7728,14,219000251,36104,일산복음병원.일산하이병원,126.7802748,37.68218458
b010263,100100597,405,14,121000063,22139,서초아트자이아파트,127.010842,37.485861
b010264,100100603,542,14,225000021,40045,군포시평생학습원,126.9424678,37.34641505
b010265,100100280,5624,14,225000021,40045,군포시평생학습원,126.9424678,37.34641505
b010266,100100143,1127,14,109000209,10297,창5동현대아파트,127.040403,37.655623
b010267,100100398,9703,14,219000175,36120,중산마을입구.쌍용아파트.실로암,126.7773395,37.68629276
b010268,116000006,703,14,219000251,36104,일산복음병원.일산하이병원,126.7802748,37.68218458
b010269,100100171,1164,14,107000011,8101,숭곡초교입구,127.03204,37.609848
b010270,100100251,5513,14,120000032,21131,봉천사거리.봉천중앙시장,126.9542258,37.48288738
b010271,111000010,7734,14,111000200,12290,수리초등학교입구,126.932512,37.619092
b010272,100100250,5511,14,120000174,21276,유회진학술정보관.제1공학관,126.952595,37.451283
b010273,100100253,5516,14,120000191,21293,농생대,126.9493877,37.45711284
b010274,100100137,1119,14,109000138,10224,숭미초등학교,127.027789,37.649556
b010275,100100124,17,14,102000029,3122,한강대교북단,126.96357,37.524968
b010276,100100106,703,14,229000320,63885,연풍초등학교,126.8338582,37.82959902
b010277,100100107,704,14,235000356,68187,솔고개.교현예비군훈련장,126.9657077,37.69315955
b010278,100100553,350,14,123000075,24164,아시아선수촌아파트,127.0790367,37.50985695
b010279,100100221,3315,14,123000203,24293,마천동금호어울림1차아파트,127.154198,37.497198
b010280,100100129,1014,14,107000087,8177,성북구청.성북경찰서,127.017432,37.588152
b010281,100100103,701,14,111000111,12199,연신초등학교,126.9287702,37.62562342
b010282,115000009,N6002,14,161000324,92604,인천공항4B.T1-1층,126.4529707,37.44923631
b010283,100100265,5531,14,225000013,40608,금정IC,126.9463555,37.36547552
b010284,115000005,6648,14,115000121,16218,발산역.우장산힐스테이트,126.8374836,37.55676559
b010285,100100420,6013,14,119000305,20849,동작대교(가상),126.9796763,37.50451971
b010286,109900002,도봉07,14,109900137,10569,창성빌라,127.040309,37.64419491
b010287,110900005,노원03,14,110000653,11505,경춘선숲길방문자센터,127.070397,37.631832
b010288,100100133,1113,14,107000189,8285,밤나무골시장,127.0356802,37.60945334
b010289,112900007,서대문06,14,112000169,13252,서대문경찰서,126.968395,37.563413
b010290,119900022,동작05,14,119900098,20903,보라매어린이집.문창중학교,126.923186,37.497719
b010291,124000014,6007,14,118000575,19823,영등포전화국,126.9055997,37.52887238
b010292,123000011,708,14,111000927,12018,연신내역.연서시장,126.9210382,37.61925805
b010293,122000007,N6703-1,14,119000307,20889,한강대교(가상),126.956781,37.51373682
b010294,100100569,6706,14,121001312,22988,반포대교(가상),126.9974278,37.50901913
b010295,100100073,470,14,112000005,13005,모래내시장.가좌역,126.9150628,37.56907741
b010296,115900008,강서05-1,14,115900277,16559,마곡13단지힐스테이트후문,126.8179906,37.55673739
b010297,117900010,금천11,14,117900195,18983,금천문화원.국립전통예술중고,126.9045191,37.44646059
b010298,117900004,금천06,14,117900086,18545,유창슈퍼,126.892472,37.46854496
b010299,110900003,노원05,14,109900181,10501,창동역동측,127.049906,37.653604
b010300,118900007,영등포08,14,118000562,19987,영등포아트자이,126.899518,37.51146
b010301,110900007,노원08,14,109000060,10145,창동농협물류센터,127.051022,37.65383
b010302,100100177,1218,14,108000160,9248,수유역.노스페이스문화센터,127.026899,37.638953
b010303,100100024,145,14,105000048,6132,한천로쌍용아파트앞,127.0676193,37.59819109
b010304,121900013,서초13,14,121900111,22563,서울지방조달청.서울성모병원,127.003962,37.499527
b010305,106000001,8221,14,105000071,6157,고미술상가,127.057297,37.563612
b010306,113000003,8762,14,113000452,14357,SBS.YTN,126.893961,37.579836
b010307,119900002,서초06,14,121000533,22027,이수역,126.9820742,37.4823317
b010308,100100079,504,14,213000500,38127,철산9단지우체국앞,126.8709615,37.4811602
b010309,100100586,N26,14,115000922,16022,마곡동로사거리,126.832479,37.559102
b010310,100100414,6003,14,115000893,16017,발산역,126.8376109,37.55857335
b010311,115000007,654,14,115000893,16017,발산역,126.8376109,37.55857335
b010312,100100318,6645,14,115000893,16017,발산역,126.8376109,37.55857335
b010313,103900003,성동01,14,101900005,2510,신당역하나은행,127.021586,37.565422
b010314,103900010,성동13,14,103900235,4864,한라시그마밸리,127.0551786,37.53990607
b010315,116900012,구로06,14,116900227,17617,마젤란아파트.예인학원앞,126.8633575,37.50441127
b010316,104000007,01A,14,100000129,1225,이화동(이화장),127.0032708,37.57593729
b010317,100100290,6411,14,116000018,17104,서울미래초등학교,126.8893191,37.50525394
b010318,100100611,2312,14,124000185,25297,상일동주몽재활원,127.1642692,37.54597942
b010319,100100595,241,14,106000186,7281,신내7단지아파트홈플러스,127.0938875,37.61525321
b010320,117900003,금천03,14,117900162,18582,독산고개입구,126.897701,37.475903
b010321,117900005,금천08,14,117000117,18203,금천우체국.독산1동주민센터,126.897265,37.46975761
b010322,106000002,4,14,100000394,1019,종로5가.광장시장,126.999061,37.570787
b010323,100100077,501,14,119000068,20161,상도역,126.9495197,37.50124906
b010324,100100189,2014,14,103000105,4204,성수동진주타운,127.0574923,37.53675909
b010325,109900004,도봉05,14,109900076,10564,청구아파트,127.0265443,37.65771501
b010326,100100293,6713,14,118000001,19001,문래동남성아파트,126.893705,37.511828
b010327,100100246,4432,14,121000213,22289,양재역,127.03471,37.483686
b010328,122000001,4435,14,121000203,22279,우면주공아파트.우면한라아파트,127.0256889,37.4707123
b010329,100900004,종로07,14,100900199,1697,성대입구,126.998853,37.5832668
b010330,113900016,마포18,14,113000451,14358,공항철도디지털미디어시티역,126.899007,37.576698
b010331,100100292,6512,14,118000003,19003,남부지방법원등기국.구로세무서(에이스하이테크시티),126.9011874,37.51448389
b010332,100100500,4312,14,122000183,23286,신논현역.구교보타워사거리,127.0257902,37.50235998
b010333,100100422,6015,14,113000484,14995,양화대교북단(가상),126.9059337,37.54757215
b010334,122000004,N6701,14,113000483,14998,서강대교북단(가상),126.9280834,37.54308918
b010335,100100567,6701,14,113000483,14998,서강대교북단(가상),126.9280834,37.54308918
b010336,100100573,6702,14,113000483,14998,서강대교북단(가상),126.9280834,37.54308918
b010337,109900007,도봉03,14,108900003,9895,광산사거리,127.0227669,37.64349135
b010338,114900003,양천03,14,114900029,15513,목동센트럴2단지,126.8410313,37.51552994
b010339,103900009,성동12,14,103900049,4578,옥정중학교,127.0113322,37.54133299
b010340,103900001,성동09,14,103900049,4578,옥정중학교,127.0113322,37.54133299
b010341,103900002,성동08,14,103900116,4510,왕십리민자역사,127.0378535,37.56184269
b010342,100100419,6012,14,111000490,12748,증산역,126.9093756,37.58381863
b010343,115900001,강서04,14,115900069,16564,등촌현대아파트,126.8550856,37.55661729
b010344,115900002,강서06,14,115000113,16210,대원시장,126.8373132,37.54452489
b010345,100100184,1227,14,106000011,7105,한국전력동대문중랑지사,127.07826,37.606957
b010346,100100344,7211,14,111000345,12440,입곡삼거리,126.936408,37.649733
b010347,100100498,3318,14,124000035,25135,고덕그라시움,127.160702,37.556107
b010348,100100604,4211,14,122000032,23132,학동역,127.030375,37.51515813
b010349,100100605,463,14,122000032,23132,학동역,127.030375,37.51515813
b010350,100100582,351,14,124000035,25135,고덕그라시움,127.160702,37.556107
b010351,104000011,N31,14,124000051,25151,신암중학교,127.1313639,37.55483907
b010352,100100030,151,14,108000175,9263,한신대학교,127.013071,37.63537589
b010353,108900002,강북02,14,108000057,9145,신일병원,127.0212163,37.63438712
b010354,100100576,6516,14,116000002,17002,신도림역,126.8884639,37.50910805
b010355,100100436,670,14,116000002,17002,신도림역,126.8884639,37.50910805
b010356,100100521,6515,14,116000002,17002,신도림역,126.8884639,37.50910805
b010357,102900001,마포01,14,113900279,14993,세븐일레븐,126.956005,37.540239
b010358,100100286,5712,14,116000136,17227,고척중학교,126.863863,37.500468
b010359,123000005,8337,14,123000080,24169,송파구민회관구의회,127.09456,37.502428
b010360,124000032,N16B,14,116000002,17002,신도림역,126.8884639,37.50910805
b010361,100100023,144,14,108000074,9162,삼양초등학교,127.018997,37.623249
b010362,100100014,109,14,108000074,9162,삼양초등학교,127.018997,37.623249
b010363,100100007,102,14,109000242,10331,신창.창동시장,127.038458,37.63926
b010364,100100248,5012,14,114000202,15306,서부트럭터미널.신정동일하이빌아파트,126.842363,37.510935
b010365,100100308,6631,14,115000317,16431,신방화사거리,126.816922,37.572868
b010366,100100173,1166,14,108000076,9164,강북청소년문화정보도서관입구,127.020175,37.621833
b010367,100100009,104,14,108000080,9168,송천초등학교.미아뉴타운입구,127.0221104,37.61545969
b010368,107900016,성북14-2,14,107000114,8204,하나은행장위동지점,127.050048,37.61643
b010369,100100254,5517,14,120000069,21171,삼성산주공아파트,126.925109,37.461345
b010370,100000004,8001,14,113000054,14144,신덕성결교회,126.956162,37.545893
b010371,114900001,양천01,14,114000049,15151,목동5단지C상가.목동운동장북문,126.877573,37.53295
b010372,120900003,관악03,14,120000088,21190,은천교,126.9358165,37.48623002
b010373,100100075,472,14,122000666,23290,강남구보건소,127.042155,37.515333
b010374,100100142,1126,14,109000241,10330,창동.신창시장,127.0384761,37.63884671
b010375,120900004,관악06,14,120900195,21732,조원경로당,126.90827,37.48353917
b010376,107000001,1116,14,108000087,9175,삼양동사거리입구,127.028487,37.61706
b010377,107900009,성북22,14,107900050,8537,정덕초교입구.이수아파트,127.0143711,37.59666242
b010378,100100370,8111,14,108000011,9011,미아사거리역,127.0299325,37.61376212
b010379,108900012,강북12,14,108000084,9172,성암국제무역고등학교,127.024985,37.618327
b010380,100100329,6657,14,115000112,16209,대원시장,126.8382264,37.54406298
b010381,108900008,강북05,14,108900095,9642,8번지입구,127.0378209,37.61374004
b010382,100100099,652,14,115000118,16215,명덕고등학교.서울스타병원,126.836523,37.553092
b010383,100100447,7016,14,113000066,14157,중동초등학교,126.9103077,37.56662202
b010384,100100348,7711,14,113000066,14157,중동초등학교,126.9103077,37.56662202
b010385,100100096,643,14,117000112,18198,관악구보훈회관.신림푸르지오,126.90914,37.48064
b010386,100100511,760,14,219000657,36150,어린이교통공원,126.7939895,37.64302817
b010387,100100416,6005,14,111000005,12005,수색역앞,126.893238,37.58322303
b010388,100100289,6211,14,118000118,19203,양평신동아아파트,126.8873567,37.52248022
b010389,100100093,640,14,118000118,19203,양평신동아아파트,126.8873567,37.52248022
b010390,100100037,172,14,107000186,8282,청소년문화누림센터,127.0487689,37.6138829
b010391,100100130,1017,14,107000182,8278,장위1동주민센터,127.043464,37.613973
b010392,120900001,동작13,14,119900247,20740,부강탕,126.9459909,37.50436711
b010393,119900025,동작13-1,14,119900247,20740,부강탕,126.9459909,37.50436711
b010394,100100076,500,14,120000241,21604,신림사거리.신원시장,126.9273006,37.48370921
b010395,110000002,173,14,107000043,8133,월곡역,127.042348,37.603073
b010396,100100035,163,14,107000043,8133,월곡역,127.042348,37.603073
b010397,120900010,관악05,14,120900097,21733,서강약국,126.9279662,37.47947352
b010398,100100051,301,14,123000288,24379,경찰병원.서울동부고용노동지청,127.122337,37.494675
b010399,100100039,202,14,222001510,42417,쌍용예가.미리내마을4-4단지,127.1179732,37.64615883
b010400,100100166,2212,14,110000043,11143,경춘선숲길.화랑대역공원,127.0902614,37.6235352
b010401,100100383,8541,14,120000665,21373,서울대학교.치과병원.동물병원,126.9520816,37.46927442
b010402,100100084,571,14,116000053,17139,구로119안전센터,126.8832313,37.49378426
b010403,100100204,2233,14,105000053,6137,휘경유수지견인차고지앞,127.068577,37.58842
b010404,100100495,672,14,115000181,16278,서남환경공원.마곡청구아파트,126.822208,37.573136
b010405,100100175,1213,14,105000011,6011,삼육서울병원,127.060685,37.589692
b010406,100100048,272,14,105000013,6013,시조사삼거리,127.056888,37.588707
b010407,100100360,7730,14,111000087,12175,와산교,126.9130845,37.58809438
b010408,100100001,01A,14,101000033,2128,시청앞,126.976443,37.562197
b010409,100100055,340,14,124000041,25141,배재중고등학교,127.149323,37.554855
b010410,105900005,성북21,14,107900138,8766,종암아이파크1차후문,127.0304477,37.60218394
b010411,100100116,742,14,112000092,13175,북가좌2동주민센터,126.9114609,37.58029965
b010412,121900011,서초07,14,121900113,22566,방배(백석예술대)역,126.9980947,37.48097868
b010413,100100006,101,14,109000017,10017,우이1교앞,127.0326524,37.645293
b010414,100100610,N15,14,109000017,10017,우이1교앞,127.0326524,37.645293
b010415,100100018,130,14,108000001,9001,수유3동우체국,127.029165,37.641345
b010416,121900001,서초21,14,121900101,22552,서울교대정문,127.0163713,37.48895774
b010417,100100020,141,14,108000378,9013,수유(강북구청)역,127.025873,37.63829
b010418,100100172,1165,14,108000003,9003,수유역,127.023995,37.63653249
b010419,100100019,140,14,108000003,9003,수유역,127.023995,37.63653249
b010420,100100592,N16,14,108000003,9003,수유역,127.023995,37.63653249
b010421,100100021,142,14,108000003,9003,수유역,127.023995,37.63653249
b010422,100100033,160,14,108000003,9003,수유역,127.023995,37.63653249
b010423,100100029,150,14,108000003,9003,수유역,127.023995,37.63653249
b010424,100100032,163,14,108000007,9007,미아역.신일중고,127.0266493,37.62486968
b010425,122900002,강남05,14,122900067,23728,대청역,127.079653,37.493292
b010426,121900004,서초20,14,121900021,22422,잔디마을,127.0352321,37.46352711
b010427,121900015,서초18-1,14,121900075,22507,현대빌라,127.036092,37.476304
b010428,117900008,금천01,14,117900060,18583,벽산아파트5단지,126.921016,37.450056
b010429,117900012,금천11-1,14,117900048,18639,벽산6단지입구,126.9181166,37.44995987
b010430,121900016,서초18,14,121900298,22553,일동제약,127.0376175,37.47735116
b010431,121900002,서초08,14,122900029,23920,양재역.종합복지관,127.036193,37.48471
b010432,121900003,서초10,14,121900112,22565,아크로비스타.미도아파트,127.0124974,37.49804585
b010433,100100105,702B용두초교,14,111000127,12215,구산동주민센터.구산치안센터,126.91129,37.612207
b010434,100100387,8774,14,111000128,12216,구산중학교.구산교회,126.9108336,37.6088024
b010435,100100104,702A서오릉,14,111000128,12216,구산중학교.구산교회,126.9108336,37.6088024
b010436,119900004,서초17,14,121900064,22494,삼환아파트,127.0056276,37.4800297
b010437,119900005,서초16,14,121900110,22562,구름다리,126.9922196,37.47979979
b010438,111900013,금천01-1,14,117900126,18861,금빛공원,126.905136,37.452724
b010439,122900005,강남06,14,122000295,23402,수서역,127.1006809,37.4884602
b010440,100100585,N37,14,122000291,23395,대치아파트.대모산입구역3번출구,127.0724873,37.492414
b010441,121900006,서초11,14,121000088,22164,서초푸르지오써밋.롯데캐슬클래식,127.0221683,37.50147583
b010442,100100247,4433,14,122900047,23573,영동2교,127.0436209,37.48241061
b010443,122900006,강남02,14,122900029,23920,양재역.종합복지관,127.036193,37.48471
b010444,121900007,서초09,14,121000232,22308,양재119안전센터앞,127.041248,37.469496
b010445,115900004,강서03,14,115900230,16473,곰달래약국,126.858041,37.53151997
b010446,115900005,강서05,14,115900124,16941,화곡중.고등학교,126.8331242,37.54787562
b010447,121900008,서초02,14,121900174,22982,서초롯데캐슬프레지던트아파트,127.0197759,37.49606423
b010448,116900013,구로01,14,116900233,17675,개봉1치안센터,126.8466956,37.50328877
b010449,116900014,구로02,14,116900245,17471,구388버스정류장,126.8468826,37.50031178
b010450,120900005,관악01,14,119900179,20791,봉천고개관악현대아파트,126.9566324,37.4921183
b010451,100100034,162,14,100000002,1002,창경궁.서울대학교병원,126.996522,37.579433
b010452,100100022,143,14,100000002,1002,창경궁.서울대학교병원,126.996522,37.579433
b010453,120900007,관악08,14,120000044,21145,서울대벤처타운역1번출구,126.9336863,37.47320697
b010454,119900006,동작10,14,119900013,20588,중대후문입구,126.9501363,37.50434551
b010455,121900010,서초14,14,121900183,22993,서울성모병원.서울지방조달청,127.0041237,37.50034966
b010456,100100224,3412,14,124000067,25167,고덕초등학교,127.165391,37.560169
b010457,124900002,강동01,14,124900021,25514,둔촌고앞,127.1437301,37.53168544
b010458,100100016,110A고려대,14,107000062,8152,종암동주민센터,127.0341075,37.59941526
b010459,100100312,6637,14,213000203,38016,광명사거리역,126.8549613,37.48027939
b010460,100100078,503,14,213000310,38114,광명성애병원,126.8720631,37.47379462
b010461,100100288,5714,14,213000310,38114,광명성애병원,126.8720631,37.47379462
b010462,104000009,111,14,207000108,61088,민락주공2단지,127.0961338,37.73894568
b010463,100100608,352,14,123000003,24003,석촌호수.한솔병원,127.1058262,37.50680017
b010464,100100011,106,14,207000065,61034,안말.병무청.호원예비군훈련장,127.04729,37.71274109
b010465,100100015,110B국민대,14,100000062,1157,평창동주민센터,126.9695663,37.60660737
b010466,100100131,1020,14,100000038,1133,세검정초등학교,126.9612198,37.60250228
b010467,100100178,1221,14,110000060,11160,서울과학기술대입구,127.071373,37.628345
b010468,100100010,105,14,110000002,11102,공릉시장,127.0736212,37.62311604
b010469,100100218,3220,14,123000024,24110,풍납동극동.쌍용아파트,127.1180236,37.52656325
b010470,124000033,N15A,14,120000049,21150,당곡역.보라매공원.보라매병원,126.92762,37.49044
b010471,100100593,N13,14,110000004,11104,태릉입구역3번출구,127.074841,37.61942533
b010472,124000026,N61B,14,106000007,7101,극동늘푸른아파트,127.076404,37.61470265
